id,site_eui
75757,254.72705173436626
75758,215.03341618208063
75759,247.5943264932975
75760,248.63512350283722
75761,250.57531950031907
75762,261.9763581001098
75763,243.9276821934359
75764,275.3231695386801
75765,163.94999311508292
75766,331.93409000202047
75767,225.0385230647344
75768,166.4098921463414
75769,305.0822450183607
75770,226.7405220301142
75771,124.33020611267816
75772,218.41830136520022
75773,229.87785048965426
75774,223.3307778460968
75775,314.59338089817516
75776,273.06860805049973
75777,244.02653151659055
75778,292.8483268286036
75779,264.47657725419185
75780,290.47771478989364
75781,250.63224832175436
75782,246.67637160533042
75783,271.3340151232197
75784,113.92982507048245
75785,177.0068786430291
75786,303.4706718175719
75787,246.40042261641386
75788,244.9055533764598
75789,261.36462183017125
75790,408.2215971517358
75791,180.3896339401762
75792,222.33954564928285
75793,215.22344708590364
75794,264.97565083699055
75795,228.61583708098414
75796,267.29976920104355
75797,256.38620079300523
75798,301.0285557662171
75799,272.61052747831525
75800,241.7805401826238
75801,278.0091910206381
75802,307.31851040265167
75803,206.33719960152365
75804,251.5644538147367
75805,212.64652328845253
75806,227.80970163059357
75807,129.2140229416547
75808,167.62900909370495
75809,149.12104669286475
75810,142.50600879665302
75811,235.94324324853477
75812,127.67283369177956
75813,287.1894465668552
75814,255.2831382521936
75815,245.49633346995734
75816,324.22004827709657
75817,110.79888948951512
75818,248.9702080767153
75819,301.4624643349971
75820,254.71850061631523
75821,185.6570756868332
75822,197.2453187002311
75823,225.833784246772
75824,106.00220571498394
75825,229.10808944022304
75826,321.87419252569396
75827,48.69423264567553
75828,31.612763291361013
75829,42.29664094392109
75830,57.31900446946328
75831,94.71210274884757
75832,125.63272323996506
75833,83.70522408737685
75834,69.24123839531556
75835,158.39933719441356
75836,52.70314707681575
75837,64.2583832157197
75838,52.68819391899275
75839,50.89542919779521
75840,69.34623326379082
75841,337.9121884179229
75842,119.44782343142819
75843,58.30764002275596
75844,99.35103726207143
75845,87.30364591658861
75846,81.32103844422033
75847,77.85181392669188
75848,47.51726101960573
75849,67.38417647212192
75850,172.41001303486797
75851,77.46463688996651
75852,54.73798976847654
75853,124.9242502718876
75854,174.50781813486137
75855,44.54586462227494
75856,44.79036178739449
75857,61.2343438139027
75858,46.188724157306034
75859,106.7145821427913
75860,51.366971436787836
75861,89.33013127037609
75862,20.4839690486645
75863,25.40686363757184
75864,8.698511883325779
75865,28.44743880777896
75866,27.726468027432624
75867,21.05101280293492
75868,18.81285317002198
75869,11.504673944315186
75870,39.99311615941861
75871,44.53079187311553
75872,60.467589605998
75873,66.53490469834573
75874,35.396845356666816
75875,96.18901864986456
75876,60.04679931504106
75877,66.59978021320383
75878,37.41826780825382
75879,62.07633443083709
75880,74.68551493998488
75881,68.97192637985368
75882,64.41702731608291
75883,124.83424460306648
75884,68.15156643777281
75885,91.14927740986073
75886,-2.1229255513528926
75887,20.70065170490922
75888,42.50524586693579
75889,8.180055151128741
75890,41.72628047718728
75891,49.09608293505328
75892,26.25786270385715
75893,28.766606090764398
75894,23.222127760809933
75895,46.11923718547576
75896,70.9010363296965
75897,35.23992138123645
75898,42.86238504090948
75899,24.19143568455079
75900,39.0912410610489
75901,29.482447949340028
75902,32.540970939771654
75903,28.230643868250546
