id,site_eui
75757,262.699427718022
75758,221.35099084487118
75759,294.54405334597345
75760,264.28023105256943
75761,294.6108575288729
75762,273.25596028585943
75763,266.41779944804466
75764,322.77398522822324
75765,172.0018495645434
75766,341.63670102007546
75767,234.40035158123638
75768,180.45547750963334
75769,258.4046869754653
75770,254.52088937902826
75771,82.92369487500261
75772,216.90129571678264
75773,218.536689177438
75774,197.67425184603795
75775,326.53214962944435
75776,268.682536414638
75777,244.69918564977976
75778,307.073027069199
75779,272.3842129246389
75780,298.0812247445934
75781,238.35238934859976
75782,289.96367150543404
75783,290.0519713193913
75784,111.42345650052053
75785,143.27379817860069
75786,296.17508383036716
75787,235.13000654671862
75788,271.2554821487546
75789,298.19566592925435
75790,309.8257467147
75791,217.96023539050753
75792,218.19601794260765
75793,201.55321721015315
75794,255.5386285903271
75795,231.88232759563542
75796,273.6719646978714
75797,248.1258532044007
75798,297.54715638011066
75799,293.49224770208195
75800,243.08840758759857
75801,277.3210311682795
75802,255.83316877287862
75803,232.5262750003469
75804,244.89689676042173
75805,168.80309027397905
75806,263.4058976002808
75807,106.34068322966402
75808,238.79507019909468
75809,124.6063131846644
75810,195.9512808054077
75811,365.7651918143071
75812,179.17135540030142
75813,312.7071444991932
75814,305.986633066413
75815,350.25626560786833
75816,373.7695410820901
75817,153.4344487962673
75818,346.137939236142
75819,339.1839355907129
75820,328.48270067191123
75821,208.7571331621783
75822,276.0331612648768
75823,267.12491654651274
75824,151.3830155820574
75825,254.8272382945765
75826,306.3924081745425
75827,51.90693626584081
75828,45.13865666927754
75829,56.06146896450477
75830,88.29925735680702
75831,159.33502679464212
75832,84.39057258192986
75833,122.17154054303313
75834,64.71754926407925
75835,93.48286489710877
75836,61.003115680830206
75837,71.60294424912124
75838,78.69297933250193
75839,56.87118748452899
75840,112.83164833304136
75841,332.39330668241735
75842,115.83680757228248
75843,72.64430197913501
75844,83.18117137846673
75845,135.5152475233262
75846,107.65261493034785
75847,102.11185474691098
75848,63.150891179488525
75849,91.97289613090607
75850,187.90477639419402
75851,100.22311568990068
75852,84.6432495008003
75853,184.37532552147357
75854,184.6921243391255
75855,75.92012044089033
75856,52.65564030855581
75857,35.85318974205995
75858,81.57848602699795
75859,126.25784628369709
75860,76.12070565986957
75861,34.61075496317036
75862,41.22549552879623
75863,22.93888545466848
75864,6.393367346990502
75865,51.34338250821361
75866,46.13589090339644
75867,30.920127850658794
75868,28.98911281537901
75869,10.193360538203848
75870,83.3941342173792
