id,site_eui
75757,241.58977677578685
75758,240.87945941026467
75759,245.72523480423177
75760,258.9024053843891
75761,232.44278355555446
75762,269.0822331006034
75763,251.33780322834704
75764,277.9910503879629
75765,165.9845798310629
75766,318.2283377126355
75767,238.75775021118912
75768,189.8304017430208
75769,156.53443125383308
75770,187.20363425109596
75771,120.5670287139668
75772,213.97786623429602
75773,208.3366189588955
75774,195.25516774760393
75775,281.1203412275827
75776,241.98135114254686
75777,201.33378847697952
75778,283.8137904208288
75779,267.19249871277657
75780,279.39851203785054
75781,241.9481900877096
75782,235.23917445514797
75783,252.3264141195529
75784,98.58113227172085
75785,174.21078956287542
75786,281.96158080929166
75787,206.38439852387148
75788,232.27630734706548
75789,257.65791780679655
75790,304.8498735050515
75791,159.69797975316433
75792,204.0100380290276
75793,202.7475338804578
75794,243.98374628276537
75795,216.88112816113997
75796,234.77488212812662
75797,218.68438313587797
75798,273.0101418269112
75799,271.4203781768123
75800,207.85309299032178
75801,245.50795394263343
75802,253.27883502383725
75803,237.82946733968603
75804,237.4134406278103
75805,121.15690263169157
75806,269.60905717160114
75807,135.90200194483532
75808,214.614815784368
75809,146.32253953883213
75810,137.13325058137067
75811,276.47620240668164
75812,186.45092955399312
75813,256.73195209198195
75814,265.0639200472133
75815,283.602235879364
75816,305.43061424270263
75817,148.39513222154193
75818,315.14513498963606
75819,297.8475652923042
75820,315.6740014429645
75821,178.30963660670028
75822,217.51347772636765
75823,221.0073633348514
75824,121.32478856299497
75825,245.54959252888582
75826,293.1434273637237
75827,53.33601186584748
75828,39.04160587450392
75829,72.19145559285903
75830,66.67816374748955
75831,110.51011610842103
75832,96.97706098720515
75833,76.26805472654358
75834,81.53837828386669
75835,103.783596987941
75836,45.08286087314892
75837,80.83961582303029
75838,51.16307967821255
75839,57.79483002287681
75840,95.23887515194
75841,232.76769469267464
75842,154.146301621792
75843,53.48043509293643
75844,87.0652526674684
75845,103.79625369017877
75846,89.81428777024415
75847,95.49246432822117
75848,46.76195033760168
75849,68.53220806818312
75850,223.66157452412108
75851,80.45343460142779
75852,82.02438422444679
75853,134.35363474969733
75854,160.94068788100097
75855,50.223766498386226
75856,41.95214515292257
75857,51.75769023139889
75858,41.01920875849796
75859,182.94030411052182
75860,56.437802948594765
75861,69.84393374973224
75862,17.883554785549492
75863,34.63076011144253
75864,21.732790193914646
75865,21.41262876465339
75866,37.15361436809873
75867,30.224132420315918
75868,20.925290479414073
75869,13.472581966829082
75870,57.243438699568145
75871,37.497268457319684
75872,55.07072840152014
75873,57.458706757640115
75874,81.86977138547402
75875,63.08978417020854
75876,50.44892703655693
75877,68.33430814239391
75878,38.005945279543766
75879,59.784538523616376
75880,82.4114521391167
75881,77.05728869802996
75882,71.25354886076082
75883,118.93008886818262
75884,82.5923965904053
75885,89.72710917684587
75886,3.3977260548242043
75887,27.357667693485972
75888,75.76103845203332
75889,4.06849977202144
75890,43.96552129441688
75891,57.90823828842075
75892,43.80265765878979
75893,39.30799331652347
75894,43.72190480415059
75895,45.884544452795005
75896,56.855816827760165
75897,37.74507134298338
75898,50.04474508497674
75899,68.84900859112393
75900,47.810098858178826
75901,41.480264318156735
75902,58.73980015184853
75903,58.19401499155502
75904,49.83174482600331
75905,76.29910506925569
75906,41.55365669255211
75907,56.94729219407118
75908,34.974489790219955
75909,65.91612017978181
75910,64.47779574635746
75911,44.96973275988605
75912,35.21073087467102
75913,36.975140861207166
75914,65.49333231190057
75915,49.777075344289486
75916,47.31032214260877
75917,49.76914940896116
75918,48.380729345074236
75919,73.05203082181646
75920,57.14489164513995
75921,47.682415232542375
75922,67.53687758103072
75923,56.68681619858454
75924,43.40476892504736
75925,53.575402860758615
75926,103.15045375814243
75927,143.30425703115998
75928,120.7200755013525
75929,56.26706705887331
75930,144.32158819331153
75931,76.54979600537592
75932,48.84446710767841
75933,51.835371045619496
75934,46.584800848123606
75935,55.519842287268474
75936,135.12640342179697
75937,100.08790299036589
75938,155.48962036260116
75939,67.7096567874356
75940,80.57784570619684
75941,107.29263163078423
75942,160.71722228239935
75943,150.56227032823315
75944,105.73337174629627
75945,166.1326764950246
75946,159.6156587225729
75947,127.32087897261547
75948,95.46777176199294
75949,77.86812976735338
75950,191.68004517184932
75951,252.46901926039305
75952,109.43905623019008
75953,172.14591246801137
75954,112.19217459535507
75955,135.87485712892993
75956,81.7983348826568
75957,76.87312216006796
75958,110.84654072480103
75959,164.3225626822995
75960,78.59541885528157
75961,122.9959956389352
75962,154.85324992312042
75963,122.41523786166692
75964,110.97730490771453
75965,90.76394150932711
75966,107.93982735539238
75967,169.3943049767073
75968,136.21947566221314
75969,124.09929663622927
75970,105.56558464722816
75971,67.40119688111021
75972,151.91997942705987
75973,136.47067878309878
75974,79.16595296047412
75975,125.08218121732004
75976,164.30738427618854
75977,38.76014330007178
75978,20.704978060780824
75979,17.065442891910592
75980,13.850663660316513
75981,11.300655397848786
75982,16.386573264805065
75983,23.849660856846008
75984,42.521135848766335
75985,51.99544786837824
75986,67.06858247277756
75987,11.418342616731863
75988,32.570500702437364
75989,35.472874840035715
75990,22.810000400049965
75991,77.71598459764719
75992,44.49875399121419
75993,44.88934182813878
75994,47.75615916408672
75995,81.5362814451767
75996,62.517530316297766
75997,29.74099712231105
75998,39.50737509207574
75999,26.800254336427564
76000,40.802719508046245
76001,31.573884782626017
76002,153.88617066879914
76003,42.63452000281426
76004,40.84071611961985
76005,78.71904279572196
76006,54.64472684714475
76007,40.433568228778455
76008,60.418106185390954
76009,30.730188433461322
76010,24.84170927808526
76011,49.311028250227174
76012,42.767585212420975
76013,59.49462037061119
76014,43.73618475574729
76015,57.71352663443791
76016,46.268253122429016
76017,63.233658088674055
76018,29.634168041004322
76019,53.4076403125694
76020,41.77016302497988
76021,33.83731037538463
76022,44.36815651086253
76023,16.51119813564428
76024,55.275892354882856
76025,50.12133419435585
76026,58.336062746797
76027,70.09929028824789
76028,49.82576726781418
76029,116.3105656282062
76030,60.91384551369494
76031,8.365313197218242
76032,22.540881758778674
76033,19.67840497811229
76034,12.568277139710233
76035,40.33031670982731
76036,31.361536383889273
76037,48.6846738796932
76038,28.255188984682093
