id,site_eui
75757,247.4606431353791
75758,226.0638392942006
75759,251.61206290904983
75760,254.88919571169663
75761,236.67802526978508
75762,269.7134587865916
75763,243.25173805121935
75764,272.61942583399804
75765,165.28634712615863
75766,300.31658247606356
75767,216.89736450165415
75768,172.13872387896276
75769,184.64801059807374
75770,201.8057494680424
75771,125.72201503755468
75772,208.10793444227653
75773,215.5759400835081
75774,202.30066817633528
75775,283.91621645822727
75776,253.1510724493658
75777,218.40164090794588
75778,271.9127627277999
75779,267.7015773437967
75780,282.030120243168
75781,241.21979300495164
75782,234.82014736566663
75783,253.19835283619122
75784,107.09061254044869
75785,177.4317412271047
75786,287.4195306526165
75787,223.03313775149167
75788,237.74123952514327
75789,260.73638380848735
75790,359.19480729984446
75791,175.44397502864985
75792,210.633886201798
75793,209.7321612573021
75794,257.879985216156
75795,233.64512247332308
75796,242.52379496765047
75797,237.13394872779477
75798,281.852955214409
75799,282.9438991224841
75800,215.73598616212772
75801,264.6884368318209
75802,256.5312173979817
75803,229.38907389624646
75804,235.54317518892313
75805,145.74558368179993
75806,242.6494315962626
75807,124.11452030041168
75808,191.64949956139253
75809,133.4201689177442
75810,139.00730972203306
75811,274.8378982298042
75812,141.06078078984189
75813,273.899915573338
75814,255.8947958711995
75815,266.4329589884303
75816,310.7090231068126
75817,140.8067713729649
75818,303.6083723158058
75819,295.1219378361592
75820,277.7226542064733
75821,180.8463418633683
75822,199.11210539572699
75823,213.28808995740582
75824,102.58341961025774
75825,243.32953536731716
75826,284.8759728683543
75827,47.90771749290799
75828,34.72040926814434
75829,58.19622693518519
75830,68.68682301042648
75831,91.44739858379617
75832,87.64492044250551
75833,81.05542210598105
75834,85.00750370980755
75835,140.47711870318204
75836,55.436243866378035
75837,67.42967100681857
75838,45.38864217072461
75839,49.831798389675455
75840,89.7565698683625
75841,277.1563584180501
75842,136.30230040938645
75843,58.32198782699929
75844,85.1948610058574
75845,111.40409846605853
75846,80.8006067935353
75847,90.43865373321378
75848,45.13761825981313
75849,61.11233932036068
75850,183.93705594926024
75851,85.80480237323152
75852,72.04125488978084
75853,124.92362555895787
75854,158.05458177467082
75855,44.44006652493262
75856,44.20424712759227
75857,51.70359537512687
75858,51.00481662533048
75859,142.54052866122862
75860,51.42542129196416
75861,91.47995485764682
75862,18.17309030681801
75863,28.913341524628244
75864,16.679970353632424
75865,24.61069905627226
75866,30.993310810035553
75867,25.186194784152413
75868,20.567374088988363
75869,13.577967623873752
75870,53.73150210890653
75871,38.98066562414321
75872,61.58857317794698
