id,site_eui
75757,255.5299058181173
75758,221.1653740047972
75759,268.65386986541137
75760,252.07556496810636
75761,238.43168829167897
75762,277.4337047362221
75763,239.96397696337544
75764,269.09690380973143
75765,164.32292129580708
75766,294.0255719767255
75767,201.32068200452292
75768,152.38513696934706
75769,240.256825541672
75770,234.5478600747214
75771,134.34481885019727
75772,212.81208996903703
75773,227.83151819826188
75774,219.4383561029283
75775,297.892254800592
75776,263.6065425795034
75777,231.88340249870373
75778,271.6198307246974
75779,281.33007149210096
75780,297.44863484813845
75781,244.03273762494612
75782,247.21905741063412
75783,268.8922105536627
75784,110.03072918162518
75785,179.1556596401208
75786,301.330891563689
75787,242.6189017253327
75788,247.2564712365292
75789,280.37955857172403
75790,403.0610865965354
75791,199.83134763453887
75792,218.6304221828844
75793,221.44411114703604
75794,274.01060634944747
75795,250.28667201969557
75796,251.3497846406978
75797,275.17405991705334
75798,304.49230886576845
75799,300.4557219137252
75800,234.80698043485583
75801,275.4648402450689
75802,280.0737484276452
75803,221.78322409353623
75804,232.5112882598691
75805,181.25828138606695
75806,232.8378553736173
75807,101.78299884193612
75808,167.29161748336867
75809,111.26500536390564
75810,145.25100081117768
75811,306.9668659660175
75812,97.36848756684805
75813,291.5949326467323
75814,258.04521610601216
75815,234.9290294883419
75816,327.6023112684669
75817,143.62473666297183
75818,323.40824815569346
75819,299.2440711098535
75820,252.90607288204936
75821,180.9767768749523
75822,188.27113542669832
75823,210.57441293046435
75824,86.97107681865043
75825,243.5582280004489
75826,312.1749506947502
75827,46.81075716088615
75828,31.03879084166676
75829,48.33800873631417
75830,69.86552988480355
75831,88.05812715348934
75832,96.28288903871766
75833,77.60919546817499
75834,78.3026739204746
75835,185.6316804940093
75836,63.3296116148594
75837,59.777774906977015
75838,46.47824985910354
75839,44.84901720340181
75840,95.128624122874
75841,341.13562249431794
75842,155.8134883783932
75843,69.57829753529609
75844,84.00501714594091
75845,133.35877459367163
75846,83.519077314906
75847,87.07616949153636
75848,37.8470247805805
75849,52.94749471595367
75850,181.4241606630182
75851,96.44324589449346
75852,66.06257616480943
75853,134.0863294658916
75854,176.18952247692573
75855,41.33220119889474
75856,48.53206260762328
75857,49.50351231866321
75858,60.061587696292165
75859,136.26491632745163
75860,45.60876385711709
75861,121.08718415833326
75862,16.11805470499263
75863,25.4047943757696
75864,10.63998747486906
75865,28.06802864519174
75866,23.979442127332973
75867,19.107045824322437
75868,19.371146991257238
75869,13.082076203488512
75870,44.929642561056
75871,40.89108074710343
75872,71.36508021690966
75873,75.2992033574935
75874,57.729768168971866
75875,88.84381002547825
75876,52.077556533173
75877,64.54141432611712
75878,55.69844546181985
75879,84.4187442725589
75880,76.38949763436074
75881,69.97512339094686
75882,56.07549717715408
75883,137.7676995297653
75884,58.62091457975066
75885,103.93694383370551
75886,15.075239578154964
75887,22.16916952182909
75888,43.22779107118916
75889,2.9094723364611923
75890,43.37153271148785
75891,44.160303026309776
75892,23.799488446591013
75893,24.38631202135435
75894,20.46357611860327
75895,46.77759977422468
75896,90.31597043006816
75897,56.42568409774631
75898,40.82084029456713
75899,32.05052652283586
75900,67.91875803876687
75901,58.13966308991979
75902,54.96089236009573
75903,30.435790757801648
75904,34.5305462309934
75905,72.3807522784587
75906,17.999633648751512
75907,83.8278221517435
75908,20.58348864078981
75909,28.876102112876104
75910,40.74869067791824
75911,35.593037136623614
75912,28.86858866546435
75913,22.699663507045045
75914,70.92258160247303
75915,29.42610454840329
75916,31.447170534761447
75917,55.2356703567298
75918,39.72470290561084
75919,69.64188601320451
75920,36.2040548296027
75921,44.27973560362023
75922,55.58883246405805
75923,21.476870726574653
75924,50.474512580981376
75925,55.85294320402826
75926,111.52031044416816
75927,136.2846364095613
75928,102.26619485197608
75929,58.86424648386466
75930,125.57850352960229
75931,76.75233384328436
75932,56.926742886640056
75933,52.54871022641629
75934,40.16367415322595
75935,63.82498938082357
75936,113.67826185747556
75937,82.28597504756367
75938,132.93877938256443
75939,78.51519922859738
75940,68.5919325976713
75941,94.58491768781056
75942,108.42184779580296
75943,130.30027243553445
75944,90.03844623453077
75945,164.19159135751477
75946,111.28766612156495
75947,107.64203624557597
75948,108.2857350930414
75949,80.27325113659064
75950,226.57712490398256
75951,260.0119569846869
75952,128.77742617877294
75953,163.4206272853856
75954,94.4044723819408
75955,105.6913555496822
75956,80.14348888744446
75957,66.78361095989997
75958,140.1604716876244
75959,156.35131389005863
75960,71.84131361176568
75961,99.8178129048538
75962,127.66054950284249
75963,88.97947530586089
75964,110.83371175789196
75965,78.52098312985396
75966,86.40746682888822
75967,266.1661362641462
75968,134.992786122393
75969,129.01256404218938
75970,79.9722072522047
75971,31.46156464297381
75972,125.26619279463652
75973,116.96369714022104
75974,58.91688075061025
75975,81.2410669248217
75976,152.45299642119272
75977,35.4974847149201
75978,17.652688921533354
75979,17.219204135271738
75980,11.233589162368672
75981,19.880292030571415
75982,22.37192855004845
75983,39.63202637638339
75984,53.11299663440856
75985,99.96501272220992
75986,51.85683889135285
75987,0.619631421616532
75988,34.01545358544604
75989,32.63680833921383
75990,17.993924838238755
75991,83.5980462356916
75992,31.900346121349635
75993,50.31332883528915
75994,38.61022682420855
75995,87.16663446967146
75996,72.89518283544686
75997,33.85700837269021
75998,28.412323889662844
75999,27.46077955928517
76000,37.00525775267457
76001,33.588035773934465
76002,144.96877498747108
76003,41.17433110728075
76004,36.16281311682239
76005,75.2258815375031
76006,32.61161001350197
76007,21.07909561009276
76008,45.123713333296735
76009,30.28317528581622
76010,10.218612658768876
76011,30.172262913737924
76012,54.94198275443463
76013,78.99002569739793
76014,30.023652463972773
76015,55.26852010832897
76016,27.881898705602907
76017,41.7649123335805
76018,31.406538734374408
76019,64.91203076306437
76020,34.72997178884242
76021,41.139382982929575
76022,36.02448303981795
76023,6.009735374343677
76024,58.28494782991775
76025,35.41595299123237
76026,27.769496748782032
76027,26.603036614096418
76028,73.12599646996102
76029,127.11826634745056
76030,26.3108355645197
76031,13.71993057388474
76032,7.314523241013859
76033,0.0
76034,3.305509411549224
76035,36.837373865135405
76036,13.801660085750669
76037,18.23117097633194
76038,22.091217071724166
76039,17.209203543937534
76040,19.738808974172024
76041,20.14868241444423
76042,12.395958287206923
76043,8.924632776902385
76044,41.90928232794438
76045,23.80894400265844
76046,7.560195356169174
76047,12.619673515689245
76048,17.523864131088786
76049,16.504668768809097
76050,12.101329486536317
76051,13.79881816461237
76052,54.95429322522526
76053,38.641725532222665
76054,49.68597518723738
76055,25.29342812299023
76056,10.457589355267658
76057,9.28280831821914
76058,12.267906306054371
76059,57.8250075679175
76060,67.81064614809871
76061,13.722198232623429
76062,60.65527304099686
76063,60.0346655572406
76064,31.779439131671687
76065,1.2059911860840486
76066,33.04037407524203
76067,29.12171374943013
76068,5.727702676784162
76069,19.292146257663624
76070,26.683600684314293
76071,18.56123357151312
76072,53.679307747733446
76073,29.495433384645597
76074,34.650276701520994
76075,40.43781763898154
76076,45.12392421233681
76077,54.3597408761787
76078,46.043500401601854
76079,99.41146987737883
76080,40.44237056226623
76081,33.572060059219176
76082,78.17221482127704
76083,79.18197368502993
76084,44.29169123354819
76085,28.348917102665595
76086,74.60724071999877
76087,43.806348636727535
76088,26.09132420498034
76089,97.26527779908923
76090,254.42039133067055
76091,174.01767623103606
76092,75.13674739777531
76093,125.48014135055152
76094,103.45389073638984
76095,144.98288723642776
76096,83.33502428617959
76097,66.40146395120638
76098,132.87412206794613
76099,123.4953292457124
76100,112.55346662387696
76101,122.0816912407465
76102,97.21314976724734
76103,70.15873121665439
76104,96.83863327829286
76105,64.17869570749882
76106,47.76530191697036
76107,61.50171319904443
76108,67.63804649176949
76109,57.68206578668211
76110,65.95014364988
76111,41.84543796465687
76112,64.95944302672275
76113,225.84772869871836
76114,92.1292876545952
76115,122.99625231118073
76116,84.35933212200543
76117,84.06715859591942
76118,111.03459708086343
76119,49.33326417123726
76120,52.32235378980696
76121,90.75567314515196
76122,118.39420268818527
76123,118.36883976098974
76124,118.62600618156875
76125,61.17681856893381
76126,68.46619714272057
76127,96.70797823672063
76128,86.05386885394661
76129,118.59534977743172
76130,70.68118678255514
76131,152.80442868329095
76132,105.15796181853364
76133,107.95936919830108
76134,74.42300601626854
76135,165.91112127566134
76136,126.8785244315754
76137,87.74526607408248
76138,60.74855799767722
76139,85.08247827240504
76140,109.53114862840818
76141,138.1830820908029
76142,122.87043844734416
76143,93.77934697142403
76144,122.37336695570062
76145,104.27831109501918
76146,156.7182855668052
76147,85.65838129488986
76148,160.46470403629957
76149,106.82932786248026
76150,56.075356040797374
76151,125.42491527707126
76152,83.68377927371414
76153,335.4019241972592
76154,113.97296352503449
76155,73.35438107995815
76156,77.36259065549916
76157,90.75173495951528
76158,56.22239970500509
76159,82.09042149175157
76160,224.69887585447967
76161,86.53730040943377
76162,120.79889933283856
76163,122.49222475246852
76164,108.84190189499776
76165,125.25391686990494
76166,54.867671494530185
76167,93.52232188401828
76168,81.21447301529072
76169,111.36002052716609
76170,117.91236183034458
76171,100.15005591786444
76172,147.4284670088802
76173,66.45575036736922
76174,150.71568550321044
76175,94.08031514652144
76176,65.56702171855706
76177,58.92434424765197
76178,130.93240399343978
76179,104.92120029590448
76180,116.63573190374976
76181,97.82602853940227
76182,65.97274649580496
76183,106.65908390946517
76184,114.47841430457372
76185,52.646252671479175
76186,140.8463234049699
76187,109.24473045920176
76188,104.67363062109864
76189,122.68118121564866
76190,88.510724091407
76191,114.94061304733717
76192,209.13302898449345
76193,94.58534238554384
76194,134.11689956073874
76195,92.02787077367404
76196,135.89915114492482
76197,88.71092111848779
76198,57.73214076009492
76199,159.14516362482726
76200,93.1581783236122
76201,116.310187839519
76202,156.35911889210857
76203,129.04914673797498
76204,135.4134136284103
76205,153.89484715922185
76206,97.16138148496344
76207,155.13625872224458
76208,143.88556433799937
76209,75.4694844590901
76210,232.3761001326512
76211,117.0065923033584
76212,144.62599915226798
76213,115.997082185772
76214,52.54764310571225
76215,83.30415431557577
76216,86.09455285241165
76217,96.17973991919114
76218,117.7718561565034
76219,119.24006358077996
76220,163.12072045835623
76221,141.82242038907174
76222,77.0648531520001
76223,113.6128520274528
76224,103.31305704487502
76225,133.77272801611915
76226,97.14939114656497
76227,116.71782805156428
76228,139.03522949614018
76229,132.39131385967588
76230,101.08357212807354
76231,147.2372340144446
76232,87.56190831739437
76233,102.39895275648372
76234,117.42770127371618
76235,65.19073645253408
76236,72.56047138390471
76237,97.79248874983112
76238,43.01774397789465
76239,58.22739902355576
76240,80.38889099985545
76241,90.26763906890632
76242,113.75911864173926
76243,97.73819974713096
76244,161.89181858927478
76245,130.11662536791616
76246,79.33597479431283
76247,97.80386071121444
76248,157.47971410165508
76249,116.49127341319743
76250,90.64165476171073
76251,100.01431177985788
76252,126.51415430137364
76253,201.1536308193898
76254,170.58438362062594
76255,139.96327592646944
76256,198.1302011752425
76257,271.1693809090734
76258,202.0172614115279
76259,141.35574773524908
76260,103.41872680328164
76261,51.31805675821697
76262,69.89506199687511
76263,87.39407809525262
76264,100.04992723674091
76265,110.6953970759915
76266,164.13392948478125
76267,124.4428570098543
76268,127.09668254329448
76269,152.3380404982413
76270,205.7101661152469
76271,107.7115872616662
76272,119.68032505533267
76273,130.18433120954728
76274,226.3459813160491
76275,110.60690589693422
76276,126.68314238521504
76277,101.7727338062109
76278,139.29339228132338
76279,101.7566066152001
76280,140.3703550187694
76281,29.35136696717228
76282,46.93592102936617
76283,36.32615901808166
76284,61.63196851491787
76285,52.91118053158616
76286,81.8411490121011
76287,70.80012276891053
76288,54.481274886545
76289,23.273152975992893
76290,101.83371761917805
76291,18.594854266464917
76292,47.181765692932885
76293,48.46865858396706
76294,59.91938747738556
76295,56.80148804093338
76296,41.535654593016034
76297,76.05781641734313
76298,61.57355045800856
76299,66.01584251379714
76300,32.45624665059771
76301,36.146086142908125
76302,41.685655287872045
76303,26.112348332525546
76304,55.98184780617528
76305,41.86353873600633
76306,51.8583547922324
76307,34.84932879179841
76308,37.01187642788509
76309,30.0399113256183
76310,57.61862507565437
76311,50.89843432885141
76312,71.47472987826825
